,level_0,index,chcarbon,code,Land use,TopN2O,precipitation_level,component_name,carbon_e_c_nit,to_carb,AnnualHarv,annualChangeInCarbon,ISPAID Soil Type,soil_series,LAND USE TYPE,SU,DI,GS,yield, carcass weight ( animal ha-1 year-1),kg CO2-e kg steer-1 (Stanley et al 2018),Totak GHG kg CO2-e kg carcass weight/ha,SOC,Molecular_wight,C kg co2-,net emmision,soil_code,ut_rate,yieldBaseRates,ch4_kg_ha_yr,new_ghg,Unnamed: 0,changeincarbon2,co_eq,an_Year,SOC1,SOC2,Whole_repsiration,Top_respiration,TPC,flowNitrate,NConc,n20,N03Ncon,CumuAnnualLeach,NO3Total,MineralN,LeachNO3,runoff,drainaged_run_off,total_carbon,no2_eq,top_no2_eq,mean_rain,mean_maxt,mean_mint,total_radn,PAWC1,PAWC2,SW1,SW2,SW3,land_use,Depth,residue_fraction,SID,changeincarbon,SurfaceOrganicMatter.Wt,Year,Month,sub_surface_drain_no3,sub_surface_drain,CNRed,Catmos,M_AGB,MAIZE_AGB_NITROGEN,Maize_Yield,mYield,Toplayer_soil_Carbon,CumulativeAnnualLeaching,BD,N03Ncon2,N03Ncon3,Nloss,Year_in_soybean,soy_AGB,SoyYield,AGPKikuyu.HarvestedWt,SimpleGrazing.GrazedDM,SimpleGrazing.AmountDungWtReturned,SimpleGrazing.AmountDungNReturned,SimpleGrazing.AmountUrineNReturned,MicroClimate.RadiationInterception,Weather.Radn,NReturned,CReturned,DeadProportion,AGPKikuyu.CoverTotal,AGPKikuyu.CoverGreen,AGPKikuyu.CoverDead,AGPKikuyu.AboveGroundWt,AGPKikuyu.AboveGroundDeadWt,land_use_codes,precipitation_level_mm,SoilType,soil_type,carbon_eq,Precipitation (cm) 1,carbon_equivalent_forests,new_ghg_intensity,base_yield,energy_in_put,total_ghg_w_energy
1386,1386,593,7.579925715485761,6,Permanent pasture,0.4127116054290407,926.0,Buckney,-543.2281139956606,15.362743662137358,4324.265888170242,0.3413943036030524,Nicollet 55,Nicollet,Permanent pasture,0.35,0.0163,200.0,1.54,398.7,3874.0,5948.0,1.765,3.666666667,1063.0,4884.0,N,0.55,2.184722222222223,3821.11013888889,576.9954861111112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,3854.8775110043407
1387,1387,594,7.579925715485761,6,Permanent pasture,0.4127116054290407,926.0,Buckney,-543.2281139956606,15.362743662137358,4324.265888170242,0.3413943036030524,Nodaway 220,Nodaway,Permanent pasture,0.35,0.0163,200.0,1.51,398.7,3874.0,5864.0,1.765,3.666666667,1063.0,4801.0,Y,0.55,2.1541666666666672,3777.290416666667,576.0864583333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,3810.14876100434
1388,1388,595,7.579925715485761,6,Permanent pasture,0.4127116054290407,926.0,Buckney,-543.2281139956606,15.362743662137358,4324.265888170242,0.3413943036030524,Okoboji 90,Okoboji,Permanent pasture,0.35,0.0163,200.0,0.87,398.7,3874.0,3356.0,1.765,3.666666667,1063.0,2293.0,O,0.55,1.232916666666667,2456.1257916666673,548.6792708333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,2461.57694850434
1389,1389,596,7.579925715485761,6,Permanent pasture,0.4127116054290407,926.0,Buckney,-543.2281139956606,15.362743662137358,4324.265888170242,0.3413943036030524,Tama 120C2,Tama,Permanent pasture,0.35,0.0163,200.0,1.57,398.7,3874.0,6072.0,1.765,3.666666667,1063.0,5009.0,M,0.55,2.3680555555555562,4084.028472222223,582.4496527777778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,4123.25001100434
1390,1390,597,7.579925715485761,6,Permanent pasture,0.4127116054290407,926.0,Buckney,-543.2281139956606,15.362743662137358,4324.265888170242,0.3413943036030524,Tama 120B,Tama,Permanent pasture,0.35,0.0163,200.0,1.66,398.7,3874.0,6447.0,1.765,3.666666667,1063.0,5383.0,Q,0.55,2.230555555555556,3886.839722222223,578.3590277777778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,3921.97063600434
1391,1391,598,7.192569354546087,6,Permanent pasture,0.4832244271121108,1146.0,Buckney,-344.04739383890035,14.403309842804717,4364.399464601827,0.320073552062327,Ackmore-Colo 5B,Ackmore,Permanent pasture,0.35,0.0163,200.0,0.99,398.7,3874.0,3822.0,1.765,3.666666667,1063.0,2759.0,K,0.55,1.404027777777778,2701.5162361111115,553.7698263888889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,2911.2386686611
1392,1392,599,7.192569354546087,6,Permanent pasture,0.4832244271121108,1146.0,Buckney,-344.04739383890035,14.403309842804717,4364.399464601827,0.320073552062327,Buckney 1636,Buckney,Permanent pasture,0.35,0.0163,200.0,0.87,398.7,3874.0,3356.0,1.765,3.666666667,1063.0,2293.0,B,0.55,1.232916666666667,2456.1257916666673,548.6792708333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,2660.7576686611
1393,1393,600,7.192569354546087,6,Permanent pasture,0.4832244271121108,1146.0,Buckney,-344.04739383890035,14.403309842804717,4364.399464601827,0.320073552062327,Canisteo 507,Canisteo,Permanent pasture,0.35,0.0163,200.0,1.03,398.7,3874.0,4009.0,1.765,3.666666667,1063.0,2946.0,C,0.55,1.4727777777777782,2800.1106111111117,555.8151388888889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,3011.8783561611003
1394,1394,601,7.192569354546087,6,Permanent pasture,0.4832244271121108,1146.0,Buckney,-344.04739383890035,14.403309842804717,4364.399464601827,0.320073552062327,Clarion 138B,Clarion,Permanent pasture,0.35,0.0163,200.0,1.51,398.7,3874.0,5864.0,1.765,3.666666667,1063.0,4801.0,A,0.55,2.1541666666666672,3777.290416666667,576.0864583333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,4009.3294811611004
1395,1395,602,7.192569354546087,6,Permanent pasture,0.4832244271121108,1146.0,Buckney,-344.04739383890035,14.403309842804717,4364.399464601827,0.320073552062327,Coland 135,Coland,Permanent pasture,0.35,0.0163,200.0,1.01,398.7,3874.0,3918.0,1.765,3.666666667,1063.0,2855.0,L,0.55,1.4406944444444447,2754.099902777778,554.8606597222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,2964.9131686611
1396,1396,602,7.834477270934871,12,switchgrass,0.4094488957341048,872.0,Clarion,-1131.2023926401578,22.511368010589905,,0.5002526224575534,,,,,,,,,,,,,,,,,,,1155.6237151057644,147.0,14.676890739655036,-82541.6827054963,,4.37446678572313,38.95689005885011,2240.449985935445,2212.7670405234007,38.95689005885011,0.0034793154782611,0.0,1.2248645322713212,,1.9619590558778328,244.1086788748944,152.69180888101454,1.9619590558778328,0.0,,43.33135684457325,0.0134052179851581,84.61182939215009,,5410.508959793333,1190.7805979661086,5583.782164732023,0.1700624662258012,0.1789908441778012,0.3135643253349342,0.3254082354821491,0.3215823261021953,switchgrass,,,1348.0,,,1988.0,12.0,0.0,0.0,20.0,6.140270417543067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,872.0,A,Clarion,-1833.9261139293908,,,0.0107447106454296,5.77,12.41684243380781,24.421322465606636
1397,1397,603,7.192569354546087,6,Permanent pasture,0.4832244271121108,1146.0,Buckney,-344.04739383890035,14.403309842804717,4364.399464601827,0.320073552062327,Downs 162D2,Downs,Permanent pasture,0.35,0.0163,200.0,1.35,398.7,3874.0,5241.0,1.765,3.666666667,1063.0,4177.0,D,0.55,1.9250000000000005,3448.6425000000004,569.26875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,3673.8638561611
1398,1398,604,7.192569354546087,6,Permanent pasture,0.4832244271121108,1146.0,Buckney,-344.04739383890035,14.403309842804717,4364.399464601827,0.320073552062327,Gara-Armstrong 993E2,Gara,Permanent pasture,0.35,0.0163,200.0,0.87,398.7,3874.0,3356.0,1.765,3.666666667,1063.0,2293.0,G,0.55,1.232916666666667,2456.1257916666673,548.6792708333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,2660.7576686611
1399,1399,605,7.192569354546087,6,Permanent pasture,0.4832244271121108,1146.0,Buckney,-344.04739383890035,14.403309842804717,4364.399464601827,0.320073552062327,Muscatine 119,Muscatine,Permanent pasture,0.35,0.0163,200.0,1.61,398.7,3874.0,6239.0,1.765,3.666666667,1063.0,5175.0,T,0.55,2.2916666666666674,3974.4791666666674,580.1770833333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,4210.6088561611
1400,1400,606,7.192569354546087,6,Permanent pasture,0.4832244271121108,1146.0,Buckney,-344.04739383890035,14.403309842804717,4364.399464601827,0.320073552062327,Nicollet 55,Nicollet,Permanent pasture,0.35,0.0163,200.0,1.54,398.7,3874.0,5948.0,1.765,3.666666667,1063.0,4884.0,N,0.55,2.184722222222223,3821.11013888889,576.9954861111112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,4054.058231161101
1401,1401,607,7.192569354546087,6,Permanent pasture,0.4832244271121108,1146.0,Buckney,-344.04739383890035,14.403309842804717,4364.399464601827,0.320073552062327,Nodaway 220,Nodaway,Permanent pasture,0.35,0.0163,200.0,1.51,398.7,3874.0,5864.0,1.765,3.666666667,1063.0,4801.0,Y,0.55,2.1541666666666672,3777.290416666667,576.0864583333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,4009.3294811611004
1402,1402,608,7.192569354546087,6,Permanent pasture,0.4832244271121108,1146.0,Buckney,-344.04739383890035,14.403309842804717,4364.399464601827,0.320073552062327,Okoboji 90,Okoboji,Permanent pasture,0.35,0.0163,200.0,0.87,398.7,3874.0,3356.0,1.765,3.666666667,1063.0,2293.0,O,0.55,1.232916666666667,2456.1257916666673,548.6792708333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,2660.7576686611
1403,1403,609,7.192569354546087,6,Permanent pasture,0.4832244271121108,1146.0,Buckney,-344.04739383890035,14.403309842804717,4364.399464601827,0.320073552062327,Tama 120C2,Tama,Permanent pasture,0.35,0.0163,200.0,1.57,398.7,3874.0,6072.0,1.765,3.666666667,1063.0,5009.0,M,0.55,2.3680555555555562,4084.028472222223,582.4496527777778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,4322.430731161101
1404,1404,610,7.192569354546087,6,Permanent pasture,0.4832244271121108,1146.0,Buckney,-344.04739383890035,14.403309842804717,4364.399464601827,0.320073552062327,Tama 120B,Tama,Permanent pasture,0.35,0.0163,200.0,1.66,398.7,3874.0,6447.0,1.765,3.666666667,1063.0,5383.0,Q,0.55,2.230555555555556,3886.839722222223,578.3590277777778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,4121.1513561611
1405,1405,611,7.272424098273543,6,Permanent pasture,0.4398557048542968,1100.0,Buckney,-459.26330954194964,14.903926851459328,4193.509483668594,0.33119837447687395,Ackmore-Colo 5B,Ackmore,Permanent pasture,0.35,0.0163,200.0,0.99,398.7,3874.0,3822.0,1.765,3.666666667,1063.0,2759.0,K,0.55,1.404027777777778,2701.5162361111115,553.7698263888889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,2796.0227529580507
1406,1406,612,7.272424098273543,6,Permanent pasture,0.4398557048542968,1100.0,Buckney,-459.26330954194964,14.903926851459328,4193.509483668594,0.33119837447687395,Buckney 1636,Buckney,Permanent pasture,0.35,0.0163,200.0,0.87,398.7,3874.0,3356.0,1.765,3.666666667,1063.0,2293.0,B,0.55,1.232916666666667,2456.1257916666673,548.6792708333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,2545.541752958051
1407,1407,613,7.272424098273543,6,Permanent pasture,0.4398557048542968,1100.0,Buckney,-459.26330954194964,14.903926851459328,4193.509483668594,0.33119837447687395,Canisteo 507,Canisteo,Permanent pasture,0.35,0.0163,200.0,1.03,398.7,3874.0,4009.0,1.765,3.666666667,1063.0,2946.0,C,0.55,1.4727777777777782,2800.1106111111117,555.8151388888889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,2896.6624404580507
1408,1408,614,7.272424098273543,6,Permanent pasture,0.4398557048542968,1100.0,Buckney,-459.26330954194964,14.903926851459328,4193.509483668594,0.33119837447687395,Clarion 138B,Clarion,Permanent pasture,0.35,0.0163,200.0,1.51,398.7,3874.0,5864.0,1.765,3.666666667,1063.0,4801.0,A,0.55,2.1541666666666672,3777.290416666667,576.0864583333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,3894.1135654580507
1409,1409,615,7.272424098273543,6,Permanent pasture,0.4398557048542968,1100.0,Buckney,-459.26330954194964,14.903926851459328,4193.509483668594,0.33119837447687395,Coland 135,Coland,Permanent pasture,0.35,0.0163,200.0,1.01,398.7,3874.0,3918.0,1.765,3.666666667,1063.0,2855.0,L,0.55,1.4406944444444447,2754.099902777778,554.8606597222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,2849.6972529580507
1410,1410,616,7.272424098273543,6,Permanent pasture,0.4398557048542968,1100.0,Buckney,-459.26330954194964,14.903926851459328,4193.509483668594,0.33119837447687395,Downs 162D2,Downs,Permanent pasture,0.35,0.0163,200.0,1.35,398.7,3874.0,5241.0,1.765,3.666666667,1063.0,4177.0,D,0.55,1.9250000000000005,3448.6425000000004,569.26875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,3558.6479404580505
1411,1411,616,6.97410332400516,12,switchgrass,0.4086038202155293,926.0,Clarion,-950.0814459848925,20.27031250232908,,0.45045138894064624,,,,,,,,,,,,,,,,,,,1155.6237151057644,148.0,13.29620917832392,-74324.47917520662,,4.098033799973763,38.35687019120315,2072.1657570393986,2045.1338509591544,38.35687019120315,-0.0031534945156294,0.0,1.5070045828964689,,2.32851971338663,224.49180277447795,135.0375686491097,2.32851971338663,0.0,,42.454903991176906,0.0118404796687752,84.55314927861018,,5410.508959793333,1190.7805979661086,5583.782164732023,0.1791142745783579,0.1858481306000924,0.3241829905813378,0.3322655219044403,0.3284468202507643,switchgrass,,,1349.0,,,1988.0,12.0,0.0,0.0,20.0,5.679194458188819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,926.0,A,Clarion,-1651.3547918564093,,,0.0107447106454296,5.77,12.41684243380781,205.54226912087188
1412,1412,617,7.272424098273543,6,Permanent pasture,0.4398557048542968,1100.0,Buckney,-459.26330954194964,14.903926851459328,4193.509483668594,0.33119837447687395,Gara-Armstrong 993E2,Gara,Permanent pasture,0.35,0.0163,200.0,0.87,398.7,3874.0,3356.0,1.765,3.666666667,1063.0,2293.0,G,0.55,1.232916666666667,2456.1257916666673,548.6792708333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,2545.541752958051
1413,1413,618,7.272424098273543,6,Permanent pasture,0.4398557048542968,1100.0,Buckney,-459.26330954194964,14.903926851459328,4193.509483668594,0.33119837447687395,Muscatine 119,Muscatine,Permanent pasture,0.35,0.0163,200.0,1.61,398.7,3874.0,6239.0,1.765,3.666666667,1063.0,5175.0,T,0.55,2.2916666666666674,3974.4791666666674,580.1770833333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,4095.3929404580513
1414,1414,619,7.272424098273543,6,Permanent pasture,0.4398557048542968,1100.0,Buckney,-459.26330954194964,14.903926851459328,4193.509483668594,0.33119837447687395,Nicollet 55,Nicollet,Permanent pasture,0.35,0.0163,200.0,1.54,398.7,3874.0,5948.0,1.765,3.666666667,1063.0,4884.0,N,0.55,2.184722222222223,3821.11013888889,576.9954861111112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,3938.8423154580514
1415,1415,620,7.272424098273543,6,Permanent pasture,0.4398557048542968,1100.0,Buckney,-459.26330954194964,14.903926851459328,4193.509483668594,0.33119837447687395,Nodaway 220,Nodaway,Permanent pasture,0.35,0.0163,200.0,1.51,398.7,3874.0,5864.0,1.765,3.666666667,1063.0,4801.0,Y,0.55,2.1541666666666672,3777.290416666667,576.0864583333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,3894.1135654580507
1416,1416,621,7.272424098273543,6,Permanent pasture,0.4398557048542968,1100.0,Buckney,-459.26330954194964,14.903926851459328,4193.509483668594,0.33119837447687395,Okoboji 90,Okoboji,Permanent pasture,0.35,0.0163,200.0,0.87,398.7,3874.0,3356.0,1.765,3.666666667,1063.0,2293.0,O,0.55,1.232916666666667,2456.1257916666673,548.6792708333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,2545.541752958051
1417,1417,622,7.272424098273543,6,Permanent pasture,0.4398557048542968,1100.0,Buckney,-459.26330954194964,14.903926851459328,4193.509483668594,0.33119837447687395,Tama 120C2,Tama,Permanent pasture,0.35,0.0163,200.0,1.57,398.7,3874.0,6072.0,1.765,3.666666667,1063.0,5009.0,M,0.55,2.3680555555555562,4084.028472222223,582.4496527777778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,4207.214815458052
1418,1418,623,7.272424098273543,6,Permanent pasture,0.4398557048542968,1100.0,Buckney,-459.26330954194964,14.903926851459328,4193.509483668594,0.33119837447687395,Tama 120B,Tama,Permanent pasture,0.35,0.0163,200.0,1.66,398.7,3874.0,6447.0,1.765,3.666666667,1063.0,5383.0,Q,0.55,2.230555555555556,3886.839722222223,578.3590277777778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,4005.935440458051
1419,1419,624,-5.093811263748151,6,Permanent pasture,1.063882093117294,716.0,Coland,3079.5543936974586,-15.388483095223435,4649.141516765105,-0.34196629100496523,Ackmore-Colo 5B,Ackmore,Permanent pasture,0.35,0.0163,200.0,0.99,398.7,3874.0,3822.0,1.765,3.666666667,1063.0,2759.0,K,0.55,1.404027777777778,2701.5162361111115,553.7698263888889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,,,,,,,,6334.8404561974585
1420,1420,625,-5.093811263748151,6,Permanent pasture,1.063882093117294,716.0,Coland,3079.5543936974586,-15.388483095223435,4649.141516765105,-0.34196629100496523,Buckney 1636,Buckney,Permanent pasture,0.35,0.0163,200.0,0.87,398.7,3874.0,3356.0,1.765,3.666666667,1063.0,2293.0,B,0.55,1.232916666666667,2456.1257916666673,548.6792708333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,,,,,,,,6084.359456197459
1421,1421,626,-5.093811263748151,6,Permanent pasture,1.063882093117294,716.0,Coland,3079.5543936974586,-15.388483095223435,4649.141516765105,-0.34196629100496523,Canisteo 507,Canisteo,Permanent pasture,0.35,0.0163,200.0,1.03,398.7,3874.0,4009.0,1.765,3.666666667,1063.0,2946.0,C,0.55,1.4727777777777782,2800.1106111111117,555.8151388888889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,,,,,,,,6435.480143697459
1422,1422,627,-5.093811263748151,6,Permanent pasture,1.063882093117294,716.0,Coland,3079.5543936974586,-15.388483095223435,4649.141516765105,-0.34196629100496523,Clarion 138B,Clarion,Permanent pasture,0.35,0.0163,200.0,1.51,398.7,3874.0,5864.0,1.765,3.666666667,1063.0,4801.0,A,0.55,2.1541666666666672,3777.290416666667,576.0864583333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,,,,,,,,7432.931268697459
1423,1423,628,-5.093811263748151,6,Permanent pasture,1.063882093117294,716.0,Coland,3079.5543936974586,-15.388483095223435,4649.141516765105,-0.34196629100496523,Coland 135,Coland,Permanent pasture,0.35,0.0163,200.0,1.01,398.7,3874.0,3918.0,1.765,3.666666667,1063.0,2855.0,L,0.55,1.4406944444444447,2754.099902777778,554.8606597222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,,,,,,,,6388.514956197459
1424,1424,629,-5.093811263748151,6,Permanent pasture,1.063882093117294,716.0,Coland,3079.5543936974586,-15.388483095223435,4649.141516765105,-0.34196629100496523,Downs 162D2,Downs,Permanent pasture,0.35,0.0163,200.0,1.35,398.7,3874.0,5241.0,1.765,3.666666667,1063.0,4177.0,D,0.55,1.9250000000000005,3448.6425000000004,569.26875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,,,,,,,,7097.465643697458
1425,1425,630,-5.093811263748151,6,Permanent pasture,1.063882093117294,716.0,Coland,3079.5543936974586,-15.388483095223435,4649.141516765105,-0.34196629100496523,Gara-Armstrong 993E2,Gara,Permanent pasture,0.35,0.0163,200.0,0.87,398.7,3874.0,3356.0,1.765,3.666666667,1063.0,2293.0,G,0.55,1.232916666666667,2456.1257916666673,548.6792708333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,,,,,,,,6084.359456197459
1426,1426,630,-3.241507305058846,1,conventionalCorn,6.08153123997067,1100.0,Webster,11466.632789536614,-12.632160715835724,,-0.2807146825741272,,,,,,,,,,,,,,,,,,5,2710.59964990547,149.0,-9.390653410776878,46317.922624730985,1993.0,81.15454699034645,142.75151049817617,2828.779991443136,2828.779991443136,142.75151049817617,0.0359786831974858,6532.011226304724,6.553135593884656,16.52076015723851,9.884807799377588,106.9890831211012,9.966188978627514,9.884807799377588,60.15190293881693,58.34621927345,223.90605748852255,1699.1344432715211,1576.8541715066815,870.9247360187665,5434.392987479243,1212.79649157064,5562.163649696007,0.1742077718711094,0.1599648847723969,0.3649329760605421,0.3634476892549773,0.3390899129405965,conventionalCorn,,,135.0,,,1993.0,,,,,,20067.065821082244,19.98181688337025,11776.84207236364,11776.84207236364,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1400.0,Webster,Webster,1029.1000263167502,,,0.0133214710821201,14.0,36.10917485142058,14177.232439442083
1427,1427,631,-5.093811263748151,6,Permanent pasture,1.063882093117294,716.0,Coland,3079.5543936974586,-15.388483095223435,4649.141516765105,-0.34196629100496523,Muscatine 119,Muscatine,Permanent pasture,0.35,0.0163,200.0,1.61,398.7,3874.0,6239.0,1.765,3.666666667,1063.0,5175.0,T,0.55,2.2916666666666674,3974.4791666666674,580.1770833333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,,,,,,,,7634.210643697459
1428,1428,632,-5.093811263748151,6,Permanent pasture,1.063882093117294,716.0,Coland,3079.5543936974586,-15.388483095223435,4649.141516765105,-0.34196629100496523,Nicollet 55,Nicollet,Permanent pasture,0.35,0.0163,200.0,1.54,398.7,3874.0,5948.0,1.765,3.666666667,1063.0,4884.0,N,0.55,2.184722222222223,3821.11013888889,576.9954861111112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,,,,,,,,7477.66001869746
1429,1429,633,-5.093811263748151,6,Permanent pasture,1.063882093117294,716.0,Coland,3079.5543936974586,-15.388483095223435,4649.141516765105,-0.34196629100496523,Nodaway 220,Nodaway,Permanent pasture,0.35,0.0163,200.0,1.51,398.7,3874.0,5864.0,1.765,3.666666667,1063.0,4801.0,Y,0.55,2.1541666666666672,3777.290416666667,576.0864583333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,,,,,,,,7432.931268697459
1430,1430,634,-5.093811263748151,6,Permanent pasture,1.063882093117294,716.0,Coland,3079.5543936974586,-15.388483095223435,4649.141516765105,-0.34196629100496523,Okoboji 90,Okoboji,Permanent pasture,0.35,0.0163,200.0,0.87,398.7,3874.0,3356.0,1.765,3.666666667,1063.0,2293.0,O,0.55,1.232916666666667,2456.1257916666673,548.6792708333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,,,,,,,,6084.359456197459
